Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
8.8.4.4-10.56.131.106-853-30626-6,10.56.131.106,30626,8.8.4.4,853,6,09/05/2023 01:57,61391422,336,1,25325,0,293,0,75.37202381,76.74506153,0,0,0,0,412.5169148,5.489366251,182712.5655,288711.6972,2044675,6,6.14E+07,183191.4269,289009.9134,2044675,6,0,0,0,0,0,0,0,0,0,10752,40,5.47307733,0.016288921,0,293,74.9260355,76.73568552,5888.365433,0,1,0,0,0,0,0,0,0,75.14836795,75.37202381,0,0,0,0,0,0,0,336,25325,1,0,-1,65228,167,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-11672-6,10.56.131.106,11672,8.8.8.8,853,6,09/05/2023 01:57,53277419,218,1,16357,0,293,0,75.03211009,77.14504787,0,0,0,0,307.0156233,4.110559485,244391.8303,442269.8014,3150409,4,5.32E+07,245370.5668,443055.6965,3150409,4,0,0,0,0,0,0,0,0,0,6976,40,4.091789807,0.018769678,0,293,74.35,77.12298339,5947.954566,0,1,0,0,0,0,0,0,0,74.68949772,75.03211009,0,0,0,0,0,0,0,218,16357,1,0,-1,65228,108,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-19903-6,10.56.131.106,19903,8.8.8.8,853,6,09/05/2023 01:57,43268629,240,1,18029,0,293,0,75.12083333,77.04086553,0,0,0,0,416.6760172,5.569855241,180285.9542,289461.369,2378791,7,4.32E+07,180909.1004,289907.4815,2378791,7,0,0,0,0,0,0,0,0,0,7680,40,5.546743808,0.023111433,0,293,74.5,77.02261618,5932.483402,0,1,0,0,0,0,0,0,0,74.80912863,75.12083333,0,0,0,0,0,0,0,240,18029,1,0,-1,65228,119,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-43901-6,10.56.131.106,43901,8.8.4.4,853,6,09/05/2023 01:56,113930115,117,1,8733,0,293,0,74.64102564,78.29700984,0,0,0,0,76.65225301,1.035722645,973761.6667,1695297.542,9353734,4,1.14E+08,981919.0517,1700344.709,9353734,4,0,0,0,0,0,0,0,0,0,3744,40,1.026945334,0.008777311,0,293,73.38655462,78.22632411,6119.357784,0,1,0,0,0,0,0,0,0,74.00847458,74.64102564,0,0,0,0,0,0,0,117,8733,1,0,-1,65228,57,0,1.19E+07,9855130.678,2.36E+07,44362,6538448.167,1667340.046,9353734,5057357,3
8.8.4.4-10.56.131.106-853-19004-6,10.56.131.106,19004,8.8.4.4,853,6,09/05/2023 01:58,110314,9,1,549,0,293,0,61,101.5135459,0,0,0,0,4976.702866,90.65032543,12257.11111,17902.25545,41894,4,85777,10722.125,18494.32682,41894,4,0,0,0,0,0,0,0,0,0,288,40,81.58529289,9.065032543,0,293,49.90909091,94.08980237,8852.890909,0,1,0,0,0,0,0,0,0,54.9,61,0,0,0,0,0,0,0,9,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-59623-6,10.56.131.106,59623,8.8.4.4,853,6,09/05/2023 01:58,7212636,42,1,2981,0,293,0,70.97619048,81.75110594,0,0,0,0,413.302432,5.961759335,171729.4286,332599.1064,1785429,5,7182487,175182.6098,335967.8135,1785429,5,0,0,0,0,0,0,0,0,0,1344,40,5.823113769,0.138645566,0,293,67.75,81.21608416,6596.052326,0,1,0,0,0,0,0,0,0,69.3255814,70.97619048,0,0,0,0,0,0,0,42,2981,1,0,-1,65228,20,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-33612-6,10.56.131.106,33612,8.8.4.4,853,6,09/05/2023 01:58,2027232,16,1,1005,0,293,0,62.8125,90.22728246,0,0,0,0,495.7498698,8.385818693,126702,272694.3093,947458,3,2002805,133520.3333,280850.1474,947458,3,0,0,0,0,0,0,0,0,0,512,40,7.89253524,0.493283453,0,293,55.83333333,87.15385314,7595.794118,0,1,0,0,0,0,0,0,0,59.11764706,62.8125,0,0,0,0,0,0,0,16,1005,1,0,-1,65228,7,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-20796-6,10.56.131.106,20796,8.8.4.4,853,6,09/05/2023 01:58,112951,9,1,549,0,293,0,61,101.5135459,0,0,0,0,4860.514736,88.53396606,12550.11111,16736.20806,41154,4,90435,11304.375,17439.98474,41154,4,0,0,0,0,0,0,0,0,0,288,40,79.68056945,8.853396606,0,293,49.90909091,94.08980237,8852.890909,0,1,0,0,0,0,0,0,0,54.9,61,0,0,0,0,0,0,0,9,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-11849-6,10.56.131.106,11849,8.8.8.8,853,6,09/05/2023 01:58,7887212,53,1,3741,0,293,0,70.58490566,80.50977818,0,0,0,0,474.312089,6.846525743,148815.3208,311228.7209,2072746,4,7864152,151233.6923,313761.9288,2072746,4,0,0,0,0,0,0,0,0,0,1696,40,6.719738229,0.126787514,0,293,68.01818182,80.12224246,6419.573737,0,1,0,0,0,0,0,0,0,69.27777778,70.58490566,0,0,0,0,0,0,0,53,3741,1,0,-1,65228,25,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-9062-6,10.56.131.106,9062,8.8.8.8,853,6,09/05/2023 01:58,193157,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,2842.247498,56.94849268,19315.7,29783.50649,90139,77,168338,18704.22222,31523.53064,90139,77,0,0,0,0,0,0,0,0,0,320,40,51.77135698,5.177135698,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-19839-6,10.56.131.106,19839,8.8.8.8,853,6,09/05/2023 01:58,95016,9,1,549,0,293,0,61,101.5135459,0,0,0,0,5777.974236,105.2454323,10557.33333,15906.16421,35239,4,71171,8896.375,16148.49013,35239,4,0,0,0,0,0,0,0,0,0,288,40,94.72088911,10.52454323,0,293,49.90909091,94.08980237,8852.890909,0,1,0,0,0,0,0,0,0,54.9,61,0,0,0,0,0,0,0,9,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-63554-6,10.56.131.106,63554,8.8.8.8,853,6,09/05/2023 01:58,14656577,69,1,5109,0,293,0,74.04347826,79.59094591,0,0,0,0,348.5807089,4.776012844,212414.1594,399470.4382,1819521,5,1.46E+07,215131.1765,401797.7087,1819521,5,0,0,0,0,0,0,0,0,0,2208,40,4.707784089,0.068228755,0,293,71.95774648,79.41004554,6305.955332,0,1,0,0,0,0,0,0,0,72.98571429,74.04347826,0,0,0,0,0,0,0,69,5109,1,0,-1,65228,34,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-22680-6,10.56.131.106,22680,8.8.8.8,853,6,09/05/2023 01:58,194580,11,1,701,0,304,0,63.72727273,118.5614532,0,0,0,0,3602.631308,61.67129201,17689.09091,26347.93548,81051,4,170583,17058.3,27685.47223,81051,4,0,0,0,0,0,0,0,0,0,352,40,56.53201768,5.139274334,0,304,53.92307692,110.8455844,12286.74359,0,1,0,0,0,0,0,0,0,58.41666667,63.72727273,0,0,0,0,0,0,0,11,701,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-43901-6,10.56.131.106,43901,8.8.4.4,853,6,09/05/2023 01:58,14556405,16,1,1088,152,152,0,68,76.73330437,152,152,152,0,85.18586835,1.167870776,909775.3125,1256070.287,4113128,61,1.45E+07,965250.8,1279706.477,4113128,61,0,0,0,0,0,0,1,0,0,512,32,1.099172495,0.068698281,0,152,77.33333333,77.02711516,5933.176471,0,0,0,1,1,0,0,0,0,81.88235294,68,152,0,0,0,0,0,0,16,1088,1,152,-1,520,8,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-59697-6,10.56.131.106,59697,8.8.4.4,853,6,09/05/2023 01:56,119227987,159,1,11925,0,293,0,75,77.69536421,0,0,0,0,100.0184629,1.341966798,749861.5535,1345184.723,6411100,59,1.19E+08,754467.2152,1348203.749,6411100,59,0,0,0,0,0,0,0,0,0,5088,40,1.333579506,0.008387292,0,293,74.06832298,77.65662594,6030.551553,0,1,0,0,0,0,0,0,0,74.53125,75,0,0,0,0,0,0,0,159,11925,1,0,-1,65228,78,0,1.33E+07,1.19E+07,2.75E+07,154979,5881697.6,513799.0501,6411100,5056596,3
8.8.4.4-10.56.131.106-853-2477-6,10.56.131.106,2477,8.8.4.4,853,6,09/05/2023 01:58,38876986,220,1,16509,0,293,0,75.04090909,77.13472267,0,0,0,0,424.6471164,5.684597052,176713.5727,280618.9438,1848569,3,3.89E+07,177410.2785,281071.0564,1848569,3,0,0,0,0,0,0,0,0,0,7040,40,5.658874893,0.025722159,0,293,74.36486486,77.11305228,5946.422832,0,1,0,0,0,0,0,0,0,74.70135747,75.04090909,0,0,0,0,0,0,0,220,16509,1,0,-1,65228,109,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-41407-6,10.56.131.106,41407,8.8.4.4,853,6,09/05/2023 01:59,134196,9,1,549,0,293,0,61,101.5135459,0,0,0,0,4091.031029,74.51786939,14910.66667,18524.89179,44030,4,105669,13208.625,19036.77954,44030,4,0,0,0,0,0,0,0,0,0,288,40,67.06608245,7.451786939,0,293,49.90909091,94.08980237,8852.890909,0,1,0,0,0,0,0,0,0,54.9,61,0,0,0,0,0,0,0,9,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-28018-6,10.56.131.106,28018,8.8.4.4,853,6,09/05/2023 01:59,5510558,36,1,2525,0,293,0,70.13888889,82.66633544,0,0,0,0,458.21131,6.714383552,153071.0556,276663.0146,1133871,5,5486168,156747.6571,279808.3853,1133871,5,0,0,0,0,0,0,0,0,0,1152,40,6.532913727,0.181469826,0,293,66.44736842,81.95275414,6716.253912,0,1,0,0,0,0,0,0,0,68.24324324,70.13888889,0,0,0,0,0,0,0,36,2525,1,0,-1,65228,17,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-46658-6,10.56.131.106,46658,8.8.4.4,853,6,09/05/2023 01:59,174583,10,1,701,0,304,0,70.1,122.9728516,0,0,0,0,4015.282129,63.0072802,17458.3,26181.19094,77874,4,150807,16756.33333,27669.35282,77874,4,0,0,0,0,0,0,0,0,0,320,40,57.27934564,5.727934564,0,304,58.41666667,114.5310266,13117.35606,0,1,0,0,0,0,0,0,0,63.72727273,70.1,0,0,0,0,0,0,0,10,701,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-20816-6,10.56.131.106,20816,8.8.8.8,853,6,09/05/2023 01:58,49253349,255,1,19397,0,304,0,76.06666667,80.45108718,0,0,0,0,393.8209359,5.197616105,193150.3882,392728.3978,3780389,40,4.92E+07,193805.7323,393364.0453,3780389,40,0,0,0,0,0,0,0,0,0,8160,40,5.177312917,0.020303188,0,304,75.47470817,80.4155731,6466.664397,0,1,0,0,0,0,0,0,0,75.76953125,76.06666667,0,0,0,0,0,0,0,255,19397,1,0,-1,65228,125,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-28604-6,10.56.131.106,28604,8.8.8.8,853,6,09/05/2023 01:59,120045,9,1,549,0,293,0,61,101.5135459,0,0,0,0,4573.285018,83.30209505,13338.33333,16284.24955,38998,5,96882,12110.25,16957.19266,38998,5,0,0,0,0,0,0,0,0,0,288,40,74.97188554,8.330209505,0,293,49.90909091,94.08980237,8852.890909,0,1,0,0,0,0,0,0,0,54.9,61,0,0,0,0,0,0,0,9,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-45825-6,10.56.131.106,45825,8.8.8.8,853,6,09/05/2023 01:59,6484396,36,1,2525,0,293,0,70.13888889,82.66633544,0,0,0,0,389.3963293,5.706005617,180122.1111,265096.1978,1104406,4,6462271,184636.3143,267558.8707,1104406,4,0,0,0,0,0,0,0,0,0,1152,40,5.551789249,0.154216368,0,293,66.44736842,81.95275414,6716.253912,0,1,0,0,0,0,0,0,0,68.24324324,70.13888889,0,0,0,0,0,0,0,36,2525,1,0,-1,65228,17,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-31522-6,10.56.131.106,31522,8.8.4.4,853,6,09/05/2023 01:58,73441848,353,1,26693,0,304,0,75.61756374,77.56165749,0,0,0,0,363.4576298,4.820140147,208050.5609,342337.324,2126847,4,7.34E+07,208569.0483,342685.8106,2126847,4,0,0,0,0,0,0,0,0,0,11296,40,4.806523932,0.013616215,0,304,75.1915493,77.54963737,6013.946256,0,1,0,0,0,0,0,0,0,75.4039548,75.61756374,0,0,0,0,0,0,0,353,26693,1,0,-1,65228,175,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-3397-6,10.56.131.106,3397,8.8.4.4,853,6,09/05/2023 01:59,91027,8,1,549,0,293,0,68.625,110.5504894,0,0,0,0,6031.177563,98.87176332,11378.375,15718.13148,36052,3,66017,9431,15900.99847,36052,3,0,0,0,0,0,0,0,0,0,256,40,87.88601184,10.98575148,0,293,54.9,101.6993936,10342.76667,0,1,0,0,0,0,0,0,0,61,68.625,0,0,0,0,0,0,0,8,549,1,0,-1,65228,3,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-53867-6,10.56.131.106,53867,8.8.4.4,853,6,09/05/2023 01:59,184809,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,2970.634547,59.52091078,18480.9,27343.11561,79879,6,159930,17770,28903.56736,79879,6,0,0,0,0,0,0,0,0,0,320,40,54.10991889,5.410991889,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-11208-6,10.56.131.106,11208,8.8.4.4,853,6,09/05/2023 01:59,96905,8,1,549,0,293,0,68.625,110.5504894,0,0,0,0,5665.342346,92.87446468,12113.125,16734.77216,36252,4,71038,10148.28571,17049.80432,36252,4,0,0,0,0,0,0,0,0,0,256,40,82.55507972,10.31938496,0,293,54.9,101.6993936,10342.76667,0,1,0,0,0,0,0,0,0,61,68.625,0,0,0,0,0,0,0,8,549,1,0,-1,65228,3,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-36073-6,10.56.131.106,36073,8.8.4.4,853,6,09/05/2023 01:59,41587409,250,1,18789,0,293,0,75.156,76.9995284,0,0,0,0,451.795398,6.035480595,166349.636,276672.9698,2471460,6,4.16E+07,166917.4096,277084.2409,2471460,6,0,0,0,0,0,0,0,0,0,8000,40,6.011434855,0.024045739,0,293,74.55952381,76.98269343,5926.335088,0,1,0,0,0,0,0,0,0,74.85657371,75.156,0,0,0,0,0,0,0,250,18789,1,0,-1,65228,124,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-52576-6,10.56.131.106,52576,8.8.8.8,853,6,09/05/2023 01:59,22427755,108,1,7997,0,293,0,74.0462963,78.29233312,0,0,0,0,356.5671196,4.860049523,207664.3981,326598.6287,1609874,4,2.24E+07,209372.9626,327650.2807,1609874,4,0,0,0,0,0,0,0,0,0,3456,40,4.815461913,0.04458761,0,293,72.7,78.20480639,6115.991743,0,1,0,0,0,0,0,0,0,73.36697248,74.0462963,0,0,0,0,0,0,0,108,7997,1,0,-1,65228,53,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-24058-6,10.56.131.106,24058,8.8.8.8,853,6,09/05/2023 01:59,91526,8,1,549,0,293,0,68.625,110.5504894,0,0,0,0,5998.295566,98.3327142,11440.75,15799.88889,35253,6,66721,9531.571429,16038.17064,35253,6,0,0,0,0,0,0,0,0,0,256,40,87.40685707,10.92585713,0,293,54.9,101.6993936,10342.76667,0,1,0,0,0,0,0,0,0,61,68.625,0,0,0,0,0,0,0,8,549,1,0,-1,65228,3,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-5826-6,10.56.131.106,5826,8.8.8.8,853,6,09/05/2023 01:58,77498815,332,1,25021,0,293,0,75.36445783,76.75398964,0,0,0,0,322.8565495,4.296839894,233430.1657,386348.7836,3025156,5,7.75E+07,234055.2447,386765.5472,3025156,5,0,0,0,0,0,0,0,0,0,10624,40,4.283936471,0.012903423,0,293,74.91317365,76.74438838,5889.701147,0,1,0,0,0,0,0,0,0,75.13813814,75.36445783,0,0,0,0,0,0,0,332,25021,1,0,-1,65228,165,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-10172-6,10.56.131.106,10172,8.8.4.4,853,6,09/05/2023 01:58,81383822,97,1,7085,0,293,0,73.04123711,78.52174825,0,0,0,0,87.05661427,1.204170529,839008.4742,1864132.07,1.27E+07,5,8.14E+07,847412.6563,1872069.429,1.27E+07,5,0,0,0,0,0,0,0,0,0,3104,40,1.191883075,0.012287454,0,293,71.56565657,78.39970346,6146.513502,0,1,0,0,0,0,0,0,0,72.29591837,73.04123711,0,0,0,0,0,0,0,97,7085,1,0,-1,65228,47,0,1.63E+07,2.38E+07,4.36E+07,161952,8862378.667,3627365.075,1.27E+07,5506536,3
8.8.8.8-10.56.131.106-853-51002-6,10.56.131.106,51002,8.8.8.8,853,6,09/05/2023 01:58,119793826,159,1,12077,0,304,0,75.95597484,79.56148374,0,0,0,0,100.8148784,1.335628098,753420.2893,1306867.15,7471244,4,1.20E+08,757989.7595,1309747.696,7471244,4,0,0,0,0,0,0,0,0,0,5088,40,1.327280423,0.008347676,0,304,75.01242236,79.5117906,6322.124845,0,1,0,0,0,0,0,0,0,75.48125,75.95597484,0,0,0,0,0,0,0,159,12077,1,0,-1,65228,78,0,2.83E+07,2.96E+07,4.92E+07,7369738,6497615.5,1376918.629,7471244,5523987,3
8.8.4.4-10.56.131.106-853-24641-6,10.56.131.106,24641,8.8.4.4,853,6,09/05/2023 01:59,24062159,121,1,9061,0,304,0,74.88429752,80.48987411,0,0,0,0,376.5663754,5.070201722,198860.8182,303164.2214,1439764,4,2.40E+07,200310.4333,304013.9498,1439764,4,0,0,0,0,0,0,0,0,0,3872,40,5.028642692,0.041559031,0,304,73.66666667,80.39183413,6462.846995,0,1,0,0,0,0,0,0,0,74.2704918,74.88429752,0,0,0,0,0,0,0,121,9061,1,0,-1,65228,59,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-64786-6,10.56.131.106,64786,8.8.8.8,853,6,09/05/2023 01:59,22869812,144,1,10733,0,293,0,74.53472222,77.72624663,0,0,0,0,469.308624,6.340235766,158818.1389,278921.9199,2087841,6,2.28E+07,159745.951,279679.2331,2087841,6,0,0,0,0,0,0,0,0,0,4608,40,6.296510002,0.043725764,0,293,73.51369863,77.67636096,6033.617052,0,1,0,0,0,0,0,0,0,74.02068966,74.53472222,0,0,0,0,0,0,0,144,10733,1,0,-1,65228,71,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-4561-6,10.56.131.106,4561,8.8.4.4,853,6,09/05/2023 01:59,23871416,135,1,9973,0,293,0,73.87407407,77.82638827,0,0,0,0,417.7799926,5.697190313,176825.3037,277613.7161,1765468,3,2.38E+07,177770.2687,278437.4051,1765468,3,0,0,0,0,0,0,0,0,0,4320,40,5.655299208,0.041891105,0,293,72.79562044,77.76218825,6046.957922,0,1,0,0,0,0,0,0,0,73.33088235,73.87407407,0,0,0,0,0,0,0,135,9973,1,0,-1,65228,66,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-9233-6,10.56.131.106,9233,8.8.4.4,853,6,09/05/2023 02:00,173792,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,3158.948628,63.29405266,17379.2,24724.6926,70492,5,145671,16185.66667,25917.14407,70492,5,0,0,0,0,0,0,0,0,0,320,40,57.54004787,5.754004787,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-41320-6,10.56.131.106,41320,8.8.8.8,853,6,09/05/2023 01:58,119303623,115,1,8581,0,293,0,74.6173913,78.33649668,0,0,0,0,71.92572853,0.972309114,1037422.809,2082862.573,1.15E+07,3,1.19E+08,1046293.298,2089875.537,1.15E+07,3,0,0,0,0,0,0,0,0,0,3680,40,0.963927139,0.008381975,0,293,73.34188034,78.26338845,6125.157972,0,1,0,0,0,0,0,0,0,73.97413793,74.6173913,0,0,0,0,0,0,0,115,8581,1,0,-1,65228,56,0,1.11E+07,8125858.872,2.01E+07,1179804,8534778,2229079.545,1.15E+07,5123057,3
8.8.4.4-10.56.131.106-853-44651-6,10.56.131.106,44651,8.8.4.4,853,6,09/05/2023 02:00,160784,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,3414.518858,68.41476764,16078.4,21878.5025,57393,3,134546,14949.55556,22894.6876,57393,3,0,0,0,0,0,0,0,0,0,320,40,62.19524331,6.219524331,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-16159-6,10.56.131.106,16159,8.8.4.4,853,6,09/05/2023 02:00,118216,8,1,549,0,293,0,68.625,110.5504894,0,0,0,0,4644.041416,76.13182649,14777,20495.70334,48923,5,93847,13406.71429,21738.47106,48923,5,0,0,0,0,0,0,0,0,0,256,40,67.67273466,8.459091832,0,293,54.9,101.6993936,10342.76667,0,1,0,0,0,0,0,0,0,61,68.625,0,0,0,0,0,0,0,8,549,1,0,-1,65228,3,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-33492-6,10.56.131.106,33492,8.8.4.4,853,6,09/05/2023 02:00,3181796,34,1,2373,0,293,0,69.79411765,83.03988797,0,0,0,0,745.8051993,11.00007669,93582.23529,133635.0228,651845,7,3159203,95733.42424,135107.8684,651845,7,0,0,0,0,0,0,0,0,0,1088,40,10.68578878,0.314287905,0,293,65.91666667,82.24645021,6764.478571,0,1,0,0,0,0,0,0,0,67.8,69.79411765,0,0,0,0,0,0,0,34,2373,1,0,-1,65228,16,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-59400-6,10.56.131.106,59400,8.8.4.4,853,6,09/05/2023 02:00,186081,11,1,549,0,293,0,49.90909091,94.08980237,0,0,0,0,2950.328083,64.48804553,16916.45455,26458.62908,80214,3,155274,15527.4,27463.81164,80214,3,0,0,0,0,0,0,0,0,0,352,40,59.11404173,5.374003794,0,293,42.23076923,87.91298145,7728.692308,0,1,0,0,0,0,0,0,0,45.75,49.90909091,0,0,0,0,0,0,0,11,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-60381-6,10.56.131.106,60381,8.8.8.8,853,6,09/05/2023 02:00,11137947,79,1,5717,0,293,0,72.36708861,79.07659014,0,0,0,0,513.2902859,7.182652243,140986.6709,254388.0862,1348833,5,1.11E+07,142414.7564,255715.7086,1348833,5,0,0,0,0,0,0,0,0,0,2528,40,7.09286909,0.089783153,0,293,70.58024691,78.89532055,6224.471605,0,1,0,0,0,0,0,0,0,71.4625,72.36708861,0,0,0,0,0,0,0,79,5717,1,0,-1,65228,38,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-36202-6,10.56.131.106,36202,8.8.8.8,853,6,09/05/2023 02:00,88888,8,1,549,0,293,0,68.625,110.5504894,0,0,0,0,6176.311763,101.2510125,11111,16201.02812,41918,5,64330,9190,16485.64875,41918,5,0,0,0,0,0,0,0,0,0,256,40,90.00090001,11.2501125,0,293,54.9,101.6993936,10342.76667,0,1,0,0,0,0,0,0,0,61,68.625,0,0,0,0,0,0,0,8,549,1,0,-1,65228,3,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-30385-6,10.56.131.106,30385,8.8.8.8,853,6,09/05/2023 01:59,34755455,137,1,10277,0,293,0,75.01459854,77.82238312,0,0,0,0,295.6945895,3.970599723,253689.4526,560805.3274,4020105,5,3.47E+07,255378.6544,562528.6236,4020105,5,0,0,0,0,0,0,0,0,0,4384,40,3.941827261,0.028772462,0,293,73.9352518,77.77487101,6048.93056,0,1,0,0,0,0,0,0,0,74.47101449,75.01459854,0,0,0,0,0,0,0,137,10277,1,0,-1,65228,68,0,0,0,0,0,0,0,0,0,3
8.8.8.8-10.56.131.106-853-18448-6,10.56.131.106,18448,8.8.8.8,853,6,09/05/2023 02:00,4511011,42,1,2981,0,293,0,70.97619048,81.75110594,0,0,0,0,660.827473,9.532231245,107405.0238,181345.5804,892354,6,4485320,109398.0488,183132.1218,892354,6,0,0,0,0,0,0,0,0,0,1344,40,9.310551448,0.221679796,0,293,67.75,81.21608416,6596.052326,0,1,0,0,0,0,0,0,0,69.3255814,70.97619048,0,0,0,0,0,0,0,42,2981,1,0,-1,65228,20,0,0,0,0,0,0,0,0,0,3
8.8.4.4-10.56.131.106-853-16329-6,10.56.131.106,16329,8.8.4.4,853,6,09/05/2023 02:00,15907205,116,1,8605,0,293,0,74.18103448,78.13662495,0,0,0,0,540.94984,7.355157616,137131.0776,270485.9378,2168016,46,1.59E+07,138104.4,271465.583,2168016,46,0,0,0,0,0,0,0,0,0,3712,40,7.292293021,0.062864595,0,293,72.92372881,78.06048025,6093.438577,0,1,0,0,0,0,0,0,0,73.54700855,74.18103448,0,0,0,0,0,0,0,116,8605,1,0,-1,65228,57,0,0,0,0,0,0,0,0,0,3
