Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
8.8.8.8-10.62.242.161-853-48824-6,10.62.242.161,48824,8.8.8.8,853,6,06/05/2023 21:06,10761892,42,1,2981,0,293,0,70.97619048,81.75110594,0,0,0,0,276.9959037,3.995579959,256235.5238,486590.0675,2107216,4,1.07E+07,261873.9024,491243.855,2107216,4,0,0,0,0,0,0,0,0,0,1344,40,3.902659495,0.092920464,0,293,67.75,81.21608416,6596.052326,0,1,0,0,0,0,0,0,0,69.3255814,70.97619048,0,0,0,0,0,0,0,42,2981,1,0,-1,65228,20,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-63596-6,10.62.242.161,63596,8.8.8.8,853,6,06/05/2023 21:07,1507637,14,1,853,0,293,0,60.92857143,92.05555537,0,0,0,0,565.7860612,9.94934457,107688.3571,170124.4611,567126,5,1459424,112263.3846,176172.4771,567126,5,0,0,0,0,0,0,0,0,0,448,40,9.286054932,0.663289638,0,293,53.3125,88.18973391,7777.429167,0,1,0,0,0,0,0,0,0,56.86666667,60.92857143,0,0,0,0,0,0,0,14,853,1,0,-1,65228,6,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-58742-6,10.62.242.161,58742,8.8.4.4,853,6,06/05/2023 21:04,119332672,36,1,2736,0,152,0,76,77.07806803,0,0,0,0,22.92750136,0.310057584,3314796.444,7411788.55,3.38E+07,31,1.19E+08,3409502.543,7497862.605,3.38E+07,31,0,0,0,0,0,0,0,0,0,1152,32,0.30167765,0.008379935,0,152,72,76.91342975,5915.675676,0,0,0,0,1,0,0,0,0,73.94594595,76,0,0,0,0,0,0,0,36,2736,1,0,-1,517,18,0,5594359.4,7832562.06,1.63E+07,62,1.51E+07,1.32E+07,3.38E+07,5029329,0
8.8.4.4-10.62.242.161-853-23971-6,10.62.242.161,23971,8.8.4.4,853,6,06/05/2023 21:07,65334866,67,1,5040,0,152,0,75.2238806,76.26505234,0,0,0,0,77.14104748,1.04079191,975147.2537,2398587.508,1.54E+07,53,5.68E+07,861276.5909,2227018.248,1.54E+07,53,0,0,0,0,0,0,0,0,0,2144,32,1.025486147,0.015305763,0,152,73.04347826,76.20298643,5806.895141,0,0,0,0,1,0,0,0,0,74.11764706,75.2238806,0,0,0,0,0,0,0,67,5040,1,0,-1,517,34,0,1.43E+07,8530333.269,2.03E+07,8256746,1.04E+07,4312587.619,1.54E+07,7410704,0
8.8.4.4-10.62.242.161-853-58742-6,10.62.242.161,58742,8.8.4.4,853,6,06/05/2023 21:07,46343849,176,1,13400,152,152,0,76.13636364,76.10146337,152,152,152,0,292.4228413,3.819277074,263317.3239,757865.816,5769003,33,4.63E+07,264587.6229,759852.5395,5769003,33,0,0,0,0,0,0,1,0,0,5632,32,3.797699237,0.021577837,0,152,76.98876404,76.09397912,5790.293658,0,0,0,1,1,0,0,0,0,77.42372881,76.13636364,152,0,0,0,0,0,0,176,13400,1,152,-1,520,89,0,7272293,3941693.213,1.01E+07,4485095,5688435.5,113939.6512,5769003,5607868,0
8.8.4.4-10.62.242.161-853-13870-6,10.62.242.161,13870,8.8.4.4,853,6,06/05/2023 21:08,2323224,23,1,1613,0,293,0,70.13043478,86.4808462,0,0,0,0,694.2937917,10.33047179,101009.7391,257475.7906,1221377,4,2283352,103788.7273,263181.5865,1221377,4,0,0,0,0,0,0,0,0,0,736,40,9.900035468,0.430436325,0,293,64.52,85.04563481,7232.76,0,1,0,0,0,0,0,0,0,67.20833333,70.13043478,0,0,0,0,0,0,0,23,1613,1,0,-1,65228,11,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-24426-6,10.62.242.161,24426,8.8.4.4,853,6,06/05/2023 21:08,2323230,11,1,701,0,293,0,63.72727273,97.13916914,0,0,0,0,301.7350843,5.165222557,211202.7273,558314.2198,1869907,62,2283434,228343.4,585456.0793,1869907,62,0,0,0,0,0,0,0,0,0,352,40,4.734787343,0.430435213,0,293,53.92307692,91.84811878,8436.076923,0,1,0,0,0,0,0,0,0,58.41666667,63.72727273,0,0,0,0,0,0,0,11,701,1,0,-1,65228,5,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-14661-6,10.62.242.161,14661,8.8.4.4,853,6,06/05/2023 21:08,313025,11,1,853,0,456,0,77.54545455,153.1713835,0,0,0,0,2725.021963,38.3355962,28456.81818,39461.53786,122087,57,277507,27750.7,41522.79612,122087,57,0,0,0,0,0,0,0,0,0,352,40,35.14096318,3.194633017,0,456,65.61538462,142.8259655,20399.25641,0,1,0,0,0,0,0,0,0,71.08333333,77.54545455,0,0,0,0,0,0,0,11,853,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-28964-6,10.62.242.161,28964,8.8.4.4,853,6,06/05/2023 21:08,313030,10,1,701,0,304,0,70.1,122.9728516,0,0,0,0,2239.401974,35.14040188,31303,60696.66317,196114,4,277627,30847.44444,64360.39786,196114,4,0,0,0,0,0,0,0,0,0,320,40,31.94581989,3.194581989,0,304,58.41666667,114.5310266,13117.35606,0,1,0,0,0,0,0,0,0,63.72727273,70.1,0,0,0,0,0,0,0,10,701,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-5738-6,10.62.242.161,5738,8.8.4.4,853,6,06/05/2023 21:08,267869,10,1,701,0,304,0,70.1,122.9728516,0,0,0,0,2616.950823,41.06484886,26786.9,49799.93266,160022,3,239838,26648.66667,52818.77019,160022,3,0,0,0,0,0,0,0,0,0,320,40,37.33168078,3.733168078,0,304,58.41666667,114.5310266,13117.35606,0,1,0,0,0,0,0,0,0,63.72727273,70.1,0,0,0,0,0,0,0,10,701,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-28986-6,10.62.242.161,28986,8.8.4.4,853,6,06/05/2023 21:08,267871,10,1,701,0,304,0,70.1,122.9728516,0,0,0,0,2616.931284,41.06454226,26787.1,48992.19509,156921,4,239948,26660.88889,51962.34573,156921,4,0,0,0,0,0,0,0,0,0,320,40,37.33140206,3.733140206,0,304,58.41666667,114.5310266,13117.35606,0,1,0,0,0,0,0,0,0,63.72727273,70.1,0,0,0,0,0,0,0,10,701,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-8616-6,10.62.242.161,8616,8.8.8.8,853,6,06/05/2023 21:07,69845568,25,1,1613,0,304,0,64.52,95.69792753,0,0,0,0,23.09380604,0.372249818,2793822.72,1.19E+07,6.00E+07,5,6.98E+07,2908653.917,1.22E+07,6.00E+07,5,0,0,0,0,0,0,0,0,0,800,40,0.357932518,0.014317301,0,304,59.74074074,93.5420895,8750.122507,0,1,0,0,0,0,0,0,0,62.03846154,64.52,0,0,0,0,0,0,0,25,1613,1,0,-1,65228,10,0,9838344,0,9838344,9838344,6.00E+07,0,6.00E+07,6.00E+07,0
8.8.4.4-10.62.242.161-853-20138-6,10.62.242.161,20138,8.8.4.4,853,6,06/05/2023 21:08,3001841,15,1,1157,0,456,0,77.13333333,135.6796999,0,0,0,0,385.430141,5.330062452,200122.7333,704032.5192,2743894,4,2965838,211845.5714,729088.2503,2743894,4,0,0,0,0,0,0,0,0,0,480,40,4.996933548,0.333128903,0,456,68.05882353,129.4760936,16764.05882,0,1,0,0,0,0,0,0,0,72.3125,77.13333333,0,0,0,0,0,0,0,15,1157,1,0,-1,65228,6,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-63353-6,10.62.242.161,63353,8.8.4.4,853,6,06/05/2023 21:08,3002197,14,1,1005,0,304,0,71.78571429,110.6986058,0,0,0,0,334.7548479,4.996341013,214442.6429,646526.6145,2438003,4,2970333,228487.1538,670699.7238,2438003,4,0,0,0,0,0,0,0,0,0,448,40,4.663251612,0.333089401,0,304,62.8125,105.931562,11221.49583,0,1,0,0,0,0,0,0,0,67,71.78571429,0,0,0,0,0,0,0,14,1005,1,0,-1,65228,6,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-7340-6,10.62.242.161,7340,8.8.4.4,853,6,06/05/2023 21:08,216197,8,1,549,0,293,0,68.625,110.5504894,0,0,0,0,2539.350685,41.62869975,27024.625,39617.00236,102736,8,150900,21557.14286,39396.53098,102736,8,0,0,0,0,0,0,0,0,0,256,40,37.00328867,4.625411083,0,293,54.9,101.6993936,10342.76667,0,1,0,0,0,0,0,0,0,61,68.625,0,0,0,0,0,0,0,8,549,1,0,-1,65228,3,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-7466-6,10.62.242.161,7466,8.8.4.4,853,6,06/05/2023 21:08,216647,8,1,701,0,328,0,87.625,140.6149123,0,0,0,0,3235.678315,41.54223229,27080.875,40675.18832,105848,3,151637,21662.42857,40696.35766,105848,3,0,0,0,0,0,0,0,0,0,256,40,36.92642871,4.615803588,0,328,70.1,129.397278,16743.65556,0,1,0,0,0,0,0,0,0,77.88888889,87.625,0,0,0,0,0,0,0,8,701,1,0,-1,65228,3,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-29658-6,10.62.242.161,29658,8.8.4.4,853,6,06/05/2023 21:06,95430082,124,1,9213,0,293,0,74.2983871,78.00072752,0,0,0,0,96.54188498,1.309859505,769597.4355,2770014.992,2.48E+07,3,9.54E+07,775628.0163,2780526.888,2.48E+07,3,0,0,0,0,0,0,0,0,0,3968,40,1.299380629,0.010478876,0,293,73.11904762,77.9338804,6073.689714,0,1,0,0,0,0,0,0,0,73.704,74.2983871,0,0,0,0,0,0,0,124,9213,1,0,-1,65228,61,0,1.03E+07,5759147.749,1.64E+07,4959016,1.55E+07,9696858.137,2.48E+07,5438950,0
8.8.4.4-10.62.242.161-853-28780-6,10.62.242.161,28780,8.8.4.4,853,6,06/05/2023 21:08,193190,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,2841.761996,56.93876495,19319,28719.95182,84813,4,165899,18433.22222,30316.88162,84813,4,0,0,0,0,0,0,0,0,0,320,40,51.76251359,5.176251359,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-51576-6,10.62.242.161,51576,8.8.8.8,853,6,06/05/2023 21:08,3346295,20,1,1461,0,304,0,73.05,101.0562506,0,0,0,0,436.6022721,6.27559734,167314.75,433945.4949,1801682,4,3280976,172682.9474,445153.8119,1801682,4,0,0,0,0,0,0,0,0,0,640,40,5.976759371,0.298837969,0,304,66.40909091,98.49759924,9701.777056,0,1,0,0,0,0,0,0,0,69.57142857,73.05,0,0,0,0,0,0,0,20,1461,1,0,-1,65228,9,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-30725-6,10.62.242.161,30725,8.8.8.8,853,6,06/05/2023 21:07,73876315,53,1,3893,0,293,0,73.45283019,80.65419204,0,0,0,0,52.69618551,0.730951456,1393892.736,4036158.022,2.79E+07,4,7.38E+07,1419850.962,4071066.363,2.79E+07,4,0,0,0,0,0,0,0,0,0,1696,40,0.717415318,0.013536138,0,293,70.78181818,80.35377585,6456.729293,0,1,0,0,0,0,0,0,0,72.09259259,73.45283019,0,0,0,0,0,0,0,53,3893,1,0,-1,65228,26,0,1.70E+07,1816896.025,1.83E+07,1.57E+07,1.83E+07,1.36E+07,2.79E+07,8650213,0
8.8.4.4-10.62.242.161-853-39696-6,10.62.242.161,39696,8.8.4.4,853,6,06/05/2023 21:08,3028748,14,1,853,0,293,0,60.92857143,92.05555537,0,0,0,0,281.6345236,4.952541446,216339.1429,493755.5874,1493335,5,2988786,229906.6154,511193.6727,1493335,5,0,0,0,0,0,0,0,0,0,448,40,4.622372016,0.33016943,0,293,53.3125,88.18973391,7777.429167,0,1,0,0,0,0,0,0,0,56.86666667,60.92857143,0,0,0,0,0,0,0,14,853,1,0,-1,65228,6,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-64350-6,10.62.242.161,64350,8.8.4.4,853,6,06/05/2023 21:08,336417,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,1631.903263,32.69751529,33641.7,69589.58864,225545,4,299358,33262,73799.91712,225545,4,0,0,0,0,0,0,0,0,0,320,40,29.7250139,2.97250139,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.8.8-10.62.242.161-853-40294-6,10.62.242.161,40294,8.8.8.8,853,6,06/05/2023 21:06,113130121,29,1,1917,0,293,0,66.10344828,83.9099623,0,0,0,0,16.94508927,0.265181366,3901038.655,1.22E+07,6.00E+07,3,1.13E+08,4038699.964,1.24E+07,6.00E+07,3,0,0,0,0,0,0,0,0,0,928,40,0.256341987,0.008839379,0,293,61.83870968,82.72851051,6844.006452,0,1,0,0,0,0,0,0,0,63.9,66.10344828,0,0,0,0,0,0,0,29,1917,1,0,-1,65228,13,0,4321536.333,2070309.131,6313696,2181055,3.34E+07,2.47E+07,6.00E+07,1.14E+07,0
8.8.4.4-10.62.242.161-853-41961-6,10.62.242.161,41961,8.8.4.4,853,6,06/05/2023 21:08,3097946,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,177.2141929,3.550739748,309794.6,943450.6175,2994513,4,3066344,340704.8889,995295.2748,2994513,4,0,0,0,0,0,0,0,0,0,320,40,3.227945226,0.322794523,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-50893-6,10.62.242.161,50893,8.8.4.4,853,6,06/05/2023 21:07,33382515,22,1,1461,0,293,0,66.40909091,86.61060041,0,0,0,0,43.7654263,0.688983439,1517387.045,3397027.314,1.34E+07,4,3.34E+07,1588433.429,3464128.318,1.34E+07,4,0,0,0,0,0,0,0,0,0,704,40,0.659027638,0.029955802,0,293,60.875,84.85656056,7200.63587,0,1,0,0,0,0,0,0,0,63.52173913,66.40909091,0,0,0,0,0,0,0,22,1461,1,0,-1,65228,10,0,150324,4242.640687,153324,147324,1.09E+07,3500418.983,1.34E+07,8408143,0
8.8.8.8-10.62.242.161-853-47991-6,10.62.242.161,47991,8.8.8.8,853,6,06/05/2023 21:07,81568132,52,1,3741,0,293,0,71.94230769,80.68054008,0,0,0,0,45.86349973,0.649763562,1568617.923,7441884.18,5.34E+07,6,8.15E+07,1598508.51,7512781.41,5.34E+07,6,0,0,0,0,0,0,0,0,0,1664,40,0.637503872,0.01225969,0,293,69.27777778,80.32303099,6451.789308,0,1,0,0,0,0,0,0,0,70.58490566,71.94230769,0,0,0,0,0,0,0,52,3741,1,0,-1,65228,25,0,9129775.5,1.20E+07,1.76E+07,618955,3.01E+07,3.29E+07,5.34E+07,6890333,0
8.8.4.4-10.62.242.161-853-40847-6,10.62.242.161,40847,8.8.4.4,853,6,06/05/2023 21:08,3020422,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,181.7626808,3.641875208,302042.2,912701.738,2899052,6,2970008,330000.8889,963513.6362,2899052,6,0,0,0,0,0,0,0,0,0,320,40,3.310795644,0.331079564,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-20485-6,10.62.242.161,20485,8.8.4.4,853,6,06/05/2023 21:08,3004442,18,1,1157,0,293,0,64.27777778,88.77453633,0,0,0,0,385.0964672,6.323969642,166913.4444,392337.7229,1647816,4,2983210,175482.9412,402672.2931,1647816,4,0,0,0,0,0,0,0,0,0,576,40,5.991129135,0.332840507,0,293,57.85,86.27146567,7442.765789,0,1,0,0,0,0,0,0,0,60.89473684,64.27777778,0,0,0,0,0,0,0,18,1157,1,0,-1,65228,8,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-40787-6,10.62.242.161,40787,8.8.4.4,853,6,06/05/2023 21:08,184409,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,2977.078125,59.65001708,18440.9,26966.10342,79627,6,151767,16863,28107.95583,79627,6,0,0,0,0,0,0,0,0,0,320,40,54.22728826,5.422728826,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-7004-6,10.62.242.161,7004,8.8.4.4,853,6,06/05/2023 21:08,365108,12,1,701,0,293,0,58.41666667,94.42790259,0,0,0,0,1919.979842,35.60590291,30425.66667,43864.6578,140617,65,341790,31071.81818,45945.70566,140617,65,0,0,0,0,0,0,0,0,0,384,40,32.8669873,2.738915609,0,293,50.07142857,89.41387286,7994.840659,0,1,0,0,0,0,0,0,0,53.92307692,58.41666667,0,0,0,0,0,0,0,12,701,1,0,-1,65228,5,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-15222-6,10.62.242.161,15222,8.8.4.4,853,6,06/05/2023 21:08,184083,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,2982.350353,59.7556537,18408.3,25169.64636,68353,6,115730,12858.88889,19137.53887,42610,6,0,0,0,0,0,0,0,0,0,320,40,54.32332155,5.432332155,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-49642-6,10.62.242.161,49642,8.8.4.4,853,6,06/05/2023 21:08,3004370,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,182.7338177,3.661333324,300437,912927.0606,2898249,5,2971872,330208,963142.9179,2898249,5,0,0,0,0,0,0,0,0,0,320,40,3.32848484,0.332848484,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-17849-6,10.62.242.161,17849,8.8.4.4,853,6,06/05/2023 21:08,368342,13,1,853,0,304,0,65.61538462,112.6850615,0,0,0,0,2315.782615,38.00815546,28334,37618.64841,98324,4,342405,28533.75,39284.1954,98324,4,0,0,0,0,0,0,0,0,0,416,40,35.29328722,2.714868247,0,304,56.86666667,106.8502735,11416.98095,0,1,0,0,0,0,0,0,0,60.92857143,65.61538462,0,0,0,0,0,0,0,13,853,1,0,-1,65228,5,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-58264-6,10.62.242.161,58264,8.8.4.4,853,6,06/05/2023 21:08,368293,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,1490.660968,29.86752396,36829.3,66950.61105,212518,4,329514,36612.66667,71008.1291,212518,4,0,0,0,0,0,0,0,0,0,320,40,27.1522945,2.71522945,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-58754-6,10.62.242.161,58754,8.8.4.4,853,6,06/05/2023 21:08,206643,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,2656.755854,53.23190236,20664.3,32169.70873,97004,7,182142,20238,34091.15645,97004,7,0,0,0,0,0,0,0,0,0,320,40,48.39263851,4.839263851,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-37672-6,10.62.242.161,37672,8.8.4.4,853,6,06/05/2023 21:08,16891521,46,1,3285,0,293,0,71.41304348,81.2689844,0,0,0,0,194.4762701,2.782461094,367206.9783,1515749.888,1.02E+07,3,1.68E+07,374290.3333,1532107.413,1.02E+07,3,0,0,0,0,0,0,0,0,0,1472,40,2.723259794,0.0592013,0,293,68.4375,80.81813212,6531.570479,0,1,0,0,0,0,0,0,0,69.89361702,71.41304348,0,0,0,0,0,0,0,46,3285,1,0,-1,65228,22,0,2816740,0,2816740,2816740,1.02E+07,0,1.02E+07,1.02E+07,0
8.8.4.4-10.62.242.161-853-8570-6,10.62.242.161,8570,8.8.4.4,853,6,06/05/2023 21:08,12825931,49,1,3589,0,293,0,73.24489796,81.02636675,0,0,0,0,279.8237415,3.898352486,261753.6939,710398.0021,4337711,4,1.28E+07,266539.5625,717116.922,4337711,4,0,0,0,0,0,0,0,0,0,1568,40,3.820385436,0.07796705,0,293,70.37254902,80.67737249,6508.838431,0,1,0,0,0,0,0,0,0,71.78,73.24489796,0,0,0,0,0,0,0,49,3589,1,0,-1,65228,24,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-62745-6,10.62.242.161,62745,8.8.4.4,853,6,06/05/2023 21:08,31690761,48,1,3437,0,293,0,71.60416667,81.05704311,0,0,0,0,108.4543221,1.546191964,660224.1875,1727806.996,9391168,6,3.17E+07,673659.7234,1743950.17,9391168,6,0,0,0,0,0,0,0,0,0,1536,40,1.514637026,0.031554938,0,293,68.74,80.64100593,6502.971837,0,1,0,0,0,0,0,0,0,70.14285714,71.60416667,0,0,0,0,0,0,0,48,3437,1,0,-1,65228,23,0,3817682.333,4042814.423,8107995,79020,6671134.333,2356112.016,9391168,5262884,0
8.8.4.4-10.62.242.161-853-59407-6,10.62.242.161,59407,8.8.4.4,853,6,06/05/2023 21:08,22218197,68,1,4957,0,293,0,72.89705882,79.60670858,0,0,0,0,223.1054122,3.105562526,326738.1912,914562.4219,5221634,4,2.22E+07,331257.209,920699.6345,5221634,4,0,0,0,0,0,0,0,0,0,2176,40,3.060554374,0.045008153,0,293,70.81428571,79.39249277,6303.167909,0,1,0,0,0,0,0,0,0,71.84057971,72.89705882,0,0,0,0,0,0,0,68,4957,1,0,-1,65228,33,0,5943169,0,5943169,5943169,5221634,0,5221634,5221634,0
8.8.4.4-10.62.242.161-853-42713-6,10.62.242.161,42713,8.8.4.4,853,6,06/05/2023 21:08,3003317,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,182.7978865,3.662617033,300331.7,885717.3208,2819600,8,2929568,325507.5556,935642.3207,2819600,8,0,0,0,0,0,0,0,0,0,320,40,3.329651848,0.332965185,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-39446-6,10.62.242.161,39446,8.8.4.4,853,6,06/05/2023 21:08,372638,11,1,701,0,304,0,63.72727273,118.5614532,0,0,0,0,1881.182273,32.20283492,33876.18182,58975.25479,199626,4,349741,34974.1,62046.7656,199626,4,0,0,0,0,0,0,0,0,0,352,40,29.51926535,2.683569577,0,304,53.92307692,110.8455844,12286.74359,0,1,0,0,0,0,0,0,0,58.41666667,63.72727273,0,0,0,0,0,0,0,11,701,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-46855-6,10.62.242.161,46855,8.8.4.4,853,6,06/05/2023 21:08,323574,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,1696.675258,33.99531483,32357.4,56734.54582,180311,5,281080,31231.11111,60057.37965,180311,5,0,0,0,0,0,0,0,0,0,320,40,30.90483166,3.090483166,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-15026-6,10.62.242.161,15026,8.8.4.4,853,6,06/05/2023 21:08,13455634,16,1,1005,0,293,0,62.8125,90.22728246,0,0,0,0,74.68990313,1.263411297,840977.125,2085083.482,7870762,59,1.34E+07,895389.9333,2146475.783,7870762,59,0,0,0,0,0,0,0,0,0,512,40,1.189092985,0.074318312,0,293,55.83333333,87.15385314,7595.794118,0,1,0,0,0,0,0,0,0,59.11764706,62.8125,0,0,0,0,0,0,0,16,1005,1,0,-1,65228,7,0,2559826,0,2559826,2559826,7870762,0,7870762,7870762,0
8.8.4.4-10.62.242.161-853-7410-6,10.62.242.161,7410,8.8.4.4,853,6,06/05/2023 21:09,202317,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,2713.563368,54.37012214,20231.7,31400.28541,96153,4,167022,18558,32828.50679,96153,4,0,0,0,0,0,0,0,0,0,320,40,49.42738376,4.942738376,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-24064-6,10.62.242.161,24064,8.8.4.4,853,6,06/05/2023 21:08,3059021,11,1,701,0,304,0,63.72727273,118.5614532,0,0,0,0,229.158283,3.922823675,278092.8182,870268.0855,2901326,4,3031440,303144,913152.8787,2901326,4,0,0,0,0,0,0,0,0,0,352,40,3.595921702,0.326901973,0,304,53.92307692,110.8455844,12286.74359,0,1,0,0,0,0,0,0,0,58.41666667,63.72727273,0,0,0,0,0,0,0,11,701,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
8.8.4.4-10.62.242.161-853-29393-6,10.62.242.161,29393,8.8.4.4,853,6,06/05/2023 21:09,3023495,10,1,549,0,293,0,54.9,97.63247411,0,0,0,0,181.5779421,3.638173703,302349.5,915960.9518,2908726,7,2990625,332291.6667,966318.5413,2908726,7,0,0,0,0,0,0,0,0,0,320,40,3.307430639,0.330743064,0,293,45.75,90.86065755,8255.659091,0,1,0,0,0,0,0,0,0,49.90909091,54.9,0,0,0,0,0,0,0,10,549,1,0,-1,65228,4,0,0,0,0,0,0,0,0,0,0
